"","USGS_GAGE","COMID","STATION_NA","Water_Year","Q1","Q2","Q3","Mean_Annual_Flow","WYT","POR_avg_annual_flow","Count_water_months","Count_monthlyavg"
"29","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1979,3,4,7,12,"Wet",7.04545454545455,3,198
"30","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1980,3,4,7,6.33333333333333,"Above Moderate",7.04545454545455,3,198
"31","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1981,3,4,7,6.66666666666667,"Above Moderate",7.04545454545455,3,198
"32","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1982,3,4,7,3.33333333333333,"Below Moderate",7.04545454545455,3,198
"33","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1983,3,4,7,11.3333333333333,"Wet",7.04545454545455,3,198
"34","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1984,3,4,7,16,"Wet",7.04545454545455,3,198
"35","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1985,3,4,7,5.66666666666667,"Above Moderate",7.04545454545455,3,198
"36","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1986,3,4,7,7,"Wet",7.04545454545455,3,198
"37","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1987,3,4,7,5.33333333333333,"Above Moderate",7.04545454545455,3,198
"38","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1988,3,4,7,10,"Wet",7.04545454545455,3,198
"39","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1989,3,4,7,6.66666666666667,"Above Moderate",7.04545454545455,3,198
"40","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1990,3,4,7,2.33333333333333,"Dry",7.04545454545455,3,198
"41","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1991,3,4,7,2,"Dry",7.04545454545455,3,198
"42","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1992,3,4,7,4.66666666666667,"Above Moderate",7.04545454545455,3,198
"43","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1993,3,4,7,8,"Wet",7.04545454545455,3,198
"44","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1994,3,4,7,8.66666666666667,"Wet",7.04545454545455,3,198
"45","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1995,3,4,7,3.33333333333333,"Below Moderate",7.04545454545455,3,198
"46","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1996,3,4,7,6.33333333333333,"Above Moderate",7.04545454545455,3,198
"47","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1997,3,4,7,9,"Wet",7.04545454545455,3,198
"48","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1998,3,4,7,4.33333333333333,"Above Moderate",7.04545454545455,3,198
"49","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1999,3,4,7,8.66666666666667,"Wet",7.04545454545455,3,198
"50","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2000,3,4,7,3,"Below Moderate",7.04545454545455,3,198
"51","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2001,3,4,7,3.66666666666667,"Below Moderate",7.04545454545455,3,198
"52","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2002,3,4,7,4.33333333333333,"Above Moderate",7.04545454545455,3,198
"53","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2003,3,4,7,3.66666666666667,"Below Moderate",7.04545454545455,3,198
"54","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2004,3,4,7,5,"Above Moderate",7.04545454545455,3,198
"55","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2005,3,4,7,15.6666666666667,"Wet",7.04545454545455,3,198
"56","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2006,3,4,7,8,"Wet",7.04545454545455,3,198
"57","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2007,3,4,7,4.66666666666667,"Above Moderate",7.04545454545455,3,198
"58","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2008,3,4,7,2,"Dry",7.04545454545455,3,198
"59","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2009,3,4,7,3.66666666666667,"Below Moderate",7.04545454545455,3,198
"60","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2010,3,4,7,4.33333333333333,"Above Moderate",7.04545454545455,3,198
"61","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2011,3,4,7,22.6666666666667,"Wet",7.04545454545455,3,198
"62","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2012,3,4,7,5.66666666666667,"Above Moderate",7.04545454545455,3,198
"63","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2013,3,4,7,2.33333333333333,"Dry",7.04545454545455,3,198
"64","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2014,3,4,7,2.66666666666667,"Dry",7.04545454545455,3,198
"65","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2015,3,4,7,2.66666666666667,"Dry",7.04545454545455,3,198
"66","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2016,3,4,7,3.33333333333333,"Below Moderate",7.04545454545455,3,198
"67","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1951,1,2,5,0.333333333333333,"Dry",6.76767676767677,3,198
"68","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1952,1,2,5,8,"Wet",6.76767676767677,3,198
"69","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1953,1,2,5,6,"Wet",6.76767676767677,3,198
"70","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1954,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"71","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1955,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"72","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1956,1,2,5,1.33333333333333,"Below Moderate",6.76767676767677,3,198
"73","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1957,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"74","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1958,1,2,5,10.3333333333333,"Wet",6.76767676767677,3,198
"75","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1959,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"76","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1960,1,2,5,0.666666666666667,"Dry",6.76767676767677,3,198
"77","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1961,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"78","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1962,1,2,5,3.66666666666667,"Above Moderate",6.76767676767677,3,198
"79","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1963,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"80","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1964,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"81","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1965,1,2,5,1.66666666666667,"Below Moderate",6.76767676767677,3,198
"82","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1966,1,2,5,92,"Wet",6.76767676767677,3,198
"83","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1967,1,2,5,31.3333333333333,"Wet",6.76767676767677,3,198
"84","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1968,1,2,5,15.3333333333333,"Wet",6.76767676767677,3,198
"85","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1969,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"86","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1970,1,2,5,5.33333333333333,"Wet",6.76767676767677,3,198
"87","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1971,1,2,5,14.6666666666667,"Wet",6.76767676767677,3,198
"88","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1972,1,2,5,12.3333333333333,"Wet",6.76767676767677,3,198
"89","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1973,1,2,5,2,"Above Moderate",6.76767676767677,3,198
"90","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1974,1,2,5,1.66666666666667,"Below Moderate",6.76767676767677,3,198
"91","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1975,1,2,5,1.66666666666667,"Below Moderate",6.76767676767677,3,198
"92","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1976,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"93","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1977,1,2,5,3.66666666666667,"Above Moderate",6.76767676767677,3,198
"94","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1978,1,2,5,8.66666666666667,"Wet",6.76767676767677,3,198
"95","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1979,1,2,5,6,"Wet",6.76767676767677,3,198
"96","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1980,1,2,5,2,"Above Moderate",6.76767676767677,3,198
"97","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1981,1,2,5,3.66666666666667,"Above Moderate",6.76767676767677,3,198
"98","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1982,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"99","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1983,1,2,5,10.6666666666667,"Wet",6.76767676767677,3,198
"100","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1984,1,2,5,15,"Wet",6.76767676767677,3,198
"101","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1985,1,2,5,11.6666666666667,"Wet",6.76767676767677,3,198
"102","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1986,1,2,5,5.33333333333333,"Wet",6.76767676767677,3,198
"103","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1987,1,2,5,2,"Above Moderate",6.76767676767677,3,198
"104","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1988,1,2,5,12.6666666666667,"Wet",6.76767676767677,3,198
"105","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1989,1,2,5,5,"Wet",6.76767676767677,3,198
"106","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1990,1,2,5,0.666666666666667,"Dry",6.76767676767677,3,198
"107","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1991,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"108","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1992,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"109","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1993,1,2,5,11,"Wet",6.76767676767677,3,198
"110","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1994,1,2,5,4.33333333333333,"Above Moderate",6.76767676767677,3,198
"111","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1995,1,2,5,1.33333333333333,"Below Moderate",6.76767676767677,3,198
"112","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1996,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"113","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1997,1,2,5,11,"Wet",6.76767676767677,3,198
"114","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1998,1,2,5,5,"Wet",6.76767676767677,3,198
"115","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1999,1,2,5,5.33333333333333,"Wet",6.76767676767677,3,198
"116","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2000,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"117","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2001,1,2,5,2,"Above Moderate",6.76767676767677,3,198
"118","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2002,1,2,5,2.66666666666667,"Above Moderate",6.76767676767677,3,198
"119","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2003,1,2,5,6,"Wet",6.76767676767677,3,198
"120","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2004,1,2,5,3,"Above Moderate",6.76767676767677,3,198
"121","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2005,1,2,5,27,"Wet",6.76767676767677,3,198
"122","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2006,1,2,5,4.66666666666667,"Above Moderate",6.76767676767677,3,198
"123","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2007,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"124","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2008,1,2,5,1.33333333333333,"Below Moderate",6.76767676767677,3,198
"125","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2009,1,2,5,2.66666666666667,"Above Moderate",6.76767676767677,3,198
"126","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2010,1,2,5,3.66666666666667,"Above Moderate",6.76767676767677,3,198
"127","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2011,1,2,5,22.3333333333333,"Wet",6.76767676767677,3,198
"128","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2012,1,2,5,2.33333333333333,"Above Moderate",6.76767676767677,3,198
"129","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2013,1,2,5,1.33333333333333,"Below Moderate",6.76767676767677,3,198
"130","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2014,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"131","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2015,1,2,5,3.33333333333333,"Above Moderate",6.76767676767677,3,198
"132","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2016,1,2,5,1,"Below Moderate",6.76767676767677,3,198
"133","10264600",22673706,"OAK C NR MOJAVE CA",1951,0,0,0,0,"Wet",0.00505050505050505,3,198
"134","10264600",22673706,"OAK C NR MOJAVE CA",1952,0,0,0,0,"Wet",0.00505050505050505,3,198
"135","10264600",22673706,"OAK C NR MOJAVE CA",1953,0,0,0,0,"Wet",0.00505050505050505,3,198
"136","10264600",22673706,"OAK C NR MOJAVE CA",1954,0,0,0,0,"Wet",0.00505050505050505,3,198
"137","10264600",22673706,"OAK C NR MOJAVE CA",1955,0,0,0,0,"Wet",0.00505050505050505,3,198
"138","10264600",22673706,"OAK C NR MOJAVE CA",1956,0,0,0,0,"Wet",0.00505050505050505,3,198
"139","10264600",22673706,"OAK C NR MOJAVE CA",1957,0,0,0,0,"Wet",0.00505050505050505,3,198
"140","10264600",22673706,"OAK C NR MOJAVE CA",1958,0,0,0,0,"Wet",0.00505050505050505,3,198
"141","10264600",22673706,"OAK C NR MOJAVE CA",1959,0,0,0,0,"Wet",0.00505050505050505,3,198
"142","10264600",22673706,"OAK C NR MOJAVE CA",1960,0,0,0,0,"Wet",0.00505050505050505,3,198
"143","10264600",22673706,"OAK C NR MOJAVE CA",1961,0,0,0,0,"Wet",0.00505050505050505,3,198
"144","10264600",22673706,"OAK C NR MOJAVE CA",1962,0,0,0,0,"Wet",0.00505050505050505,3,198
"145","10264600",22673706,"OAK C NR MOJAVE CA",1963,0,0,0,0,"Wet",0.00505050505050505,3,198
"146","10264600",22673706,"OAK C NR MOJAVE CA",1964,0,0,0,0,"Wet",0.00505050505050505,3,198
"147","10264600",22673706,"OAK C NR MOJAVE CA",1965,0,0,0,0,"Wet",0.00505050505050505,3,198
"148","10264600",22673706,"OAK C NR MOJAVE CA",1966,0,0,0,0,"Wet",0.00505050505050505,3,198
"149","10264600",22673706,"OAK C NR MOJAVE CA",1967,0,0,0,0,"Wet",0.00505050505050505,3,198
"150","10264600",22673706,"OAK C NR MOJAVE CA",1968,0,0,0,0,"Wet",0.00505050505050505,3,198
"151","10264600",22673706,"OAK C NR MOJAVE CA",1969,0,0,0,0,"Wet",0.00505050505050505,3,198
"152","10264600",22673706,"OAK C NR MOJAVE CA",1970,0,0,0,0,"Wet",0.00505050505050505,3,198
"153","10264600",22673706,"OAK C NR MOJAVE CA",1971,0,0,0,0.333333333333333,"Wet",0.00505050505050505,3,198
"154","10264600",22673706,"OAK C NR MOJAVE CA",1972,0,0,0,0,"Wet",0.00505050505050505,3,198
"155","10264600",22673706,"OAK C NR MOJAVE CA",1973,0,0,0,0,"Wet",0.00505050505050505,3,198
"156","10264600",22673706,"OAK C NR MOJAVE CA",1974,0,0,0,0,"Wet",0.00505050505050505,3,198
"157","10264600",22673706,"OAK C NR MOJAVE CA",1975,0,0,0,0,"Wet",0.00505050505050505,3,198
"158","10264600",22673706,"OAK C NR MOJAVE CA",1976,0,0,0,0,"Wet",0.00505050505050505,3,198
"159","10264600",22673706,"OAK C NR MOJAVE CA",1977,0,0,0,0,"Wet",0.00505050505050505,3,198
"160","10264600",22673706,"OAK C NR MOJAVE CA",1978,0,0,0,0,"Wet",0.00505050505050505,3,198
"161","10264600",22673706,"OAK C NR MOJAVE CA",1979,0,0,0,0,"Wet",0.00505050505050505,3,198
"162","10264600",22673706,"OAK C NR MOJAVE CA",1980,0,0,0,0,"Wet",0.00505050505050505,3,198
"163","10264600",22673706,"OAK C NR MOJAVE CA",1981,0,0,0,0,"Wet",0.00505050505050505,3,198
"164","10264600",22673706,"OAK C NR MOJAVE CA",1982,0,0,0,0,"Wet",0.00505050505050505,3,198
"165","10264600",22673706,"OAK C NR MOJAVE CA",1983,0,0,0,0,"Wet",0.00505050505050505,3,198
"166","10264600",22673706,"OAK C NR MOJAVE CA",1984,0,0,0,0,"Wet",0.00505050505050505,3,198
"167","10264600",22673706,"OAK C NR MOJAVE CA",1985,0,0,0,0,"Wet",0.00505050505050505,3,198
"168","10264600",22673706,"OAK C NR MOJAVE CA",1986,0,0,0,0,"Wet",0.00505050505050505,3,198
"169","10264600",22673706,"OAK C NR MOJAVE CA",1987,0,0,0,0,"Wet",0.00505050505050505,3,198
"170","10264600",22673706,"OAK C NR MOJAVE CA",1988,0,0,0,0,"Wet",0.00505050505050505,3,198
"171","10264600",22673706,"OAK C NR MOJAVE CA",1989,0,0,0,0,"Wet",0.00505050505050505,3,198
"172","10264600",22673706,"OAK C NR MOJAVE CA",1990,0,0,0,0,"Wet",0.00505050505050505,3,198
"173","10264600",22673706,"OAK C NR MOJAVE CA",1991,0,0,0,0,"Wet",0.00505050505050505,3,198
"174","10264600",22673706,"OAK C NR MOJAVE CA",1992,0,0,0,0,"Wet",0.00505050505050505,3,198
"175","10264600",22673706,"OAK C NR MOJAVE CA",1993,0,0,0,0,"Wet",0.00505050505050505,3,198
"176","10264600",22673706,"OAK C NR MOJAVE CA",1994,0,0,0,0,"Wet",0.00505050505050505,3,198
"177","10264600",22673706,"OAK C NR MOJAVE CA",1995,0,0,0,0,"Wet",0.00505050505050505,3,198
"178","10264600",22673706,"OAK C NR MOJAVE CA",1996,0,0,0,0,"Wet",0.00505050505050505,3,198
"179","10264600",22673706,"OAK C NR MOJAVE CA",1997,0,0,0,0,"Wet",0.00505050505050505,3,198
"180","10264600",22673706,"OAK C NR MOJAVE CA",1998,0,0,0,0,"Wet",0.00505050505050505,3,198
"181","10264600",22673706,"OAK C NR MOJAVE CA",1999,0,0,0,0,"Wet",0.00505050505050505,3,198
"182","10264600",22673706,"OAK C NR MOJAVE CA",2000,0,0,0,0,"Wet",0.00505050505050505,3,198
"183","10264600",22673706,"OAK C NR MOJAVE CA",2001,0,0,0,0,"Wet",0.00505050505050505,3,198
"184","10264600",22673706,"OAK C NR MOJAVE CA",2002,0,0,0,0,"Wet",0.00505050505050505,3,198
"185","10264600",22673706,"OAK C NR MOJAVE CA",2003,0,0,0,0,"Wet",0.00505050505050505,3,198
"186","10264600",22673706,"OAK C NR MOJAVE CA",2004,0,0,0,0,"Wet",0.00505050505050505,3,198
"187","10264600",22673706,"OAK C NR MOJAVE CA",2005,0,0,0,0,"Wet",0.00505050505050505,3,198
"188","10264600",22673706,"OAK C NR MOJAVE CA",2006,0,0,0,0,"Wet",0.00505050505050505,3,198
"189","10264600",22673706,"OAK C NR MOJAVE CA",2007,0,0,0,0,"Wet",0.00505050505050505,3,198
"190","10264600",22673706,"OAK C NR MOJAVE CA",2008,0,0,0,0,"Wet",0.00505050505050505,3,198
"191","10264600",22673706,"OAK C NR MOJAVE CA",2009,0,0,0,0,"Wet",0.00505050505050505,3,198
"192","10264600",22673706,"OAK C NR MOJAVE CA",2010,0,0,0,0,"Wet",0.00505050505050505,3,198
"193","10264600",22673706,"OAK C NR MOJAVE CA",2011,0,0,0,0,"Wet",0.00505050505050505,3,198
"194","10264600",22673706,"OAK C NR MOJAVE CA",2012,0,0,0,0,"Wet",0.00505050505050505,3,198
"195","10264600",22673706,"OAK C NR MOJAVE CA",2013,0,0,0,0,"Wet",0.00505050505050505,3,198
"196","10264600",22673706,"OAK C NR MOJAVE CA",2014,0,0,0,0,"Wet",0.00505050505050505,3,198
"197","10264600",22673706,"OAK C NR MOJAVE CA",2015,0,0,0,0,"Wet",0.00505050505050505,3,198
"198","10264600",22673706,"OAK C NR MOJAVE CA",2016,0,0,0,0,"Wet",0.00505050505050505,3,198
"199","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1951,0,0,0,0,"Wet",0.424242424242424,3,198
"200","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1952,0,0,0,0.666666666666667,"Wet",0.424242424242424,3,198
"201","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1953,0,0,0,0.333333333333333,"Wet",0.424242424242424,3,198
"202","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1954,0,0,0,0,"Wet",0.424242424242424,3,198
"203","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1955,0,0,0,0,"Wet",0.424242424242424,3,198
"204","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1956,0,0,0,0,"Wet",0.424242424242424,3,198
"205","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1957,0,0,0,0,"Wet",0.424242424242424,3,198
"206","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1958,0,0,0,0,"Wet",0.424242424242424,3,198
