"","USGS_GAGE","COMID","STATION_NA","Water_Year","Q1","Q2","Q3","Mean_Annual_Flow","WYT","POR_avg_annual_flow","Count_water_months","Count_monthlyavg"
"88","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1970,2,6,20,13.3333333333333,"Above Moderate",23.5606060606061,6,396
"89","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1971,2,6,20,16.8333333333333,"Above Moderate",23.5606060606061,6,396
"90","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1972,2,6,20,10.8333333333333,"Above Moderate",23.5606060606061,6,396
"91","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1973,2,6,20,20.1666666666667,"Wet",23.5606060606061,6,396
"92","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1974,2,6,20,13.1666666666667,"Above Moderate",23.5606060606061,6,396
"93","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1975,2,6,20,7,"Above Moderate",23.5606060606061,6,396
"94","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1976,2,6,20,8.33333333333333,"Above Moderate",23.5606060606061,6,396
"95","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1977,2,6,20,5.66666666666667,"Below Moderate",23.5606060606061,6,396
"96","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1978,2,6,20,142.166666666667,"Wet",23.5606060606061,6,396
"97","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1979,2,6,20,26.3333333333333,"Wet",23.5606060606061,6,396
"98","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1980,2,6,20,80.5,"Wet",23.5606060606061,6,396
"99","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1981,2,6,20,7.33333333333333,"Above Moderate",23.5606060606061,6,396
"100","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1982,2,6,20,12,"Above Moderate",23.5606060606061,6,396
"101","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1983,2,6,20,60.1666666666667,"Wet",23.5606060606061,6,396
"102","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1984,2,6,20,12.6666666666667,"Above Moderate",23.5606060606061,6,396
"103","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1985,2,6,20,13,"Above Moderate",23.5606060606061,6,396
"104","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1986,2,6,20,19.8333333333333,"Above Moderate",23.5606060606061,6,396
"105","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1987,2,6,20,3.83333333333333,"Below Moderate",23.5606060606061,6,396
"106","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1988,2,6,20,14,"Above Moderate",23.5606060606061,6,396
"107","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1989,2,6,20,7.33333333333333,"Above Moderate",23.5606060606061,6,396
"108","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1990,2,6,20,5.33333333333333,"Below Moderate",23.5606060606061,6,396
"109","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1991,2,6,20,12.8333333333333,"Above Moderate",23.5606060606061,6,396
"110","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1992,2,6,20,40.8333333333333,"Wet",23.5606060606061,6,396
"111","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1993,2,6,20,129.666666666667,"Wet",23.5606060606061,6,396
"112","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1994,2,6,20,8.5,"Above Moderate",23.5606060606061,6,396
"113","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1995,2,6,20,47.3333333333333,"Wet",23.5606060606061,6,396
"114","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1996,2,6,20,12.6666666666667,"Above Moderate",23.5606060606061,6,396
"115","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1997,2,6,20,22.3333333333333,"Wet",23.5606060606061,6,396
"116","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1998,2,6,20,55.8333333333333,"Wet",23.5606060606061,6,396
"117","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1999,2,6,20,7,"Above Moderate",23.5606060606061,6,396
"118","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2000,2,6,20,14.8333333333333,"Above Moderate",23.5606060606061,6,396
"119","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2001,2,6,20,28.1666666666667,"Wet",23.5606060606061,6,396
"120","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2002,2,6,20,3.16666666666667,"Below Moderate",23.5606060606061,6,396
"121","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2003,2,6,20,24.3333333333333,"Wet",23.5606060606061,6,396
"122","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2004,2,6,20,9.33333333333333,"Above Moderate",23.5606060606061,6,396
"123","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2005,2,6,20,139,"Wet",23.5606060606061,6,396
"124","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2006,2,6,20,12.1666666666667,"Above Moderate",23.5606060606061,6,396
"125","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2007,2,6,20,2.5,"Below Moderate",23.5606060606061,6,396
"126","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2008,2,6,20,15,"Above Moderate",23.5606060606061,6,396
"127","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2009,2,6,20,8.83333333333333,"Above Moderate",23.5606060606061,6,396
"128","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2010,2,6,20,19.8333333333333,"Above Moderate",23.5606060606061,6,396
"129","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2011,2,6,20,29.3333333333333,"Wet",23.5606060606061,6,396
"130","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2012,2,6,20,3.66666666666667,"Below Moderate",23.5606060606061,6,396
"131","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2013,2,6,20,2.66666666666667,"Below Moderate",23.5606060606061,6,396
"132","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2014,2,6,20,3.83333333333333,"Below Moderate",23.5606060606061,6,396
"133","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2015,2,6,20,4.16666666666667,"Below Moderate",23.5606060606061,6,396
"134","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2016,2,6,20,1,"Dry",23.5606060606061,3,396
"135","10264600",22673706,"OAK C NR MOJAVE CA",1950,0,0,0,0,"Wet",0.0505050505050505,3,396
"136","10264600",22673706,"OAK C NR MOJAVE CA",1951,0,0,0,0,"Wet",0.0505050505050505,6,396
"137","10264600",22673706,"OAK C NR MOJAVE CA",1952,0,0,0,0,"Wet",0.0505050505050505,6,396
"138","10264600",22673706,"OAK C NR MOJAVE CA",1953,0,0,0,0,"Wet",0.0505050505050505,6,396
"139","10264600",22673706,"OAK C NR MOJAVE CA",1954,0,0,0,0,"Wet",0.0505050505050505,6,396
"140","10264600",22673706,"OAK C NR MOJAVE CA",1955,0,0,0,0,"Wet",0.0505050505050505,6,396
"141","10264600",22673706,"OAK C NR MOJAVE CA",1956,0,0,0,0,"Wet",0.0505050505050505,6,396
"142","10264600",22673706,"OAK C NR MOJAVE CA",1957,0,0,0,0,"Wet",0.0505050505050505,6,396
"143","10264600",22673706,"OAK C NR MOJAVE CA",1958,0,0,0,0,"Wet",0.0505050505050505,6,396
"144","10264600",22673706,"OAK C NR MOJAVE CA",1959,0,0,0,0,"Wet",0.0505050505050505,6,396
"145","10264600",22673706,"OAK C NR MOJAVE CA",1960,0,0,0,0,"Wet",0.0505050505050505,6,396
"146","10264600",22673706,"OAK C NR MOJAVE CA",1961,0,0,0,0,"Wet",0.0505050505050505,6,396
"147","10264600",22673706,"OAK C NR MOJAVE CA",1962,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"148","10264600",22673706,"OAK C NR MOJAVE CA",1963,0,0,0,0,"Wet",0.0505050505050505,6,396
"149","10264600",22673706,"OAK C NR MOJAVE CA",1964,0,0,0,0,"Wet",0.0505050505050505,6,396
"150","10264600",22673706,"OAK C NR MOJAVE CA",1965,0,0,0,0,"Wet",0.0505050505050505,6,396
"151","10264600",22673706,"OAK C NR MOJAVE CA",1966,0,0,0,0,"Wet",0.0505050505050505,6,396
"152","10264600",22673706,"OAK C NR MOJAVE CA",1967,0,0,0,0,"Wet",0.0505050505050505,6,396
"153","10264600",22673706,"OAK C NR MOJAVE CA",1968,0,0,0,0,"Wet",0.0505050505050505,6,396
"154","10264600",22673706,"OAK C NR MOJAVE CA",1969,0,0,0,0.333333333333333,"Wet",0.0505050505050505,6,396
"155","10264600",22673706,"OAK C NR MOJAVE CA",1970,0,0,0,0,"Wet",0.0505050505050505,6,396
"156","10264600",22673706,"OAK C NR MOJAVE CA",1971,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"157","10264600",22673706,"OAK C NR MOJAVE CA",1972,0,0,0,0,"Wet",0.0505050505050505,6,396
"158","10264600",22673706,"OAK C NR MOJAVE CA",1973,0,0,0,0,"Wet",0.0505050505050505,6,396
"159","10264600",22673706,"OAK C NR MOJAVE CA",1974,0,0,0,0,"Wet",0.0505050505050505,6,396
"160","10264600",22673706,"OAK C NR MOJAVE CA",1975,0,0,0,0,"Wet",0.0505050505050505,6,396
"161","10264600",22673706,"OAK C NR MOJAVE CA",1976,0,0,0,0,"Wet",0.0505050505050505,6,396
"162","10264600",22673706,"OAK C NR MOJAVE CA",1977,0,0,0,0,"Wet",0.0505050505050505,6,396
"163","10264600",22673706,"OAK C NR MOJAVE CA",1978,0,0,0,0.333333333333333,"Wet",0.0505050505050505,6,396
"164","10264600",22673706,"OAK C NR MOJAVE CA",1979,0,0,0,0,"Wet",0.0505050505050505,6,396
"165","10264600",22673706,"OAK C NR MOJAVE CA",1980,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"166","10264600",22673706,"OAK C NR MOJAVE CA",1981,0,0,0,0,"Wet",0.0505050505050505,6,396
"167","10264600",22673706,"OAK C NR MOJAVE CA",1982,0,0,0,0,"Wet",0.0505050505050505,6,396
"168","10264600",22673706,"OAK C NR MOJAVE CA",1983,0,0,0,0.333333333333333,"Wet",0.0505050505050505,6,396
"169","10264600",22673706,"OAK C NR MOJAVE CA",1984,0,0,0,0,"Wet",0.0505050505050505,6,396
"170","10264600",22673706,"OAK C NR MOJAVE CA",1985,0,0,0,0,"Wet",0.0505050505050505,6,396
"171","10264600",22673706,"OAK C NR MOJAVE CA",1986,0,0,0,0,"Wet",0.0505050505050505,6,396
"172","10264600",22673706,"OAK C NR MOJAVE CA",1987,0,0,0,0,"Wet",0.0505050505050505,6,396
"173","10264600",22673706,"OAK C NR MOJAVE CA",1988,0,0,0,0,"Wet",0.0505050505050505,6,396
"174","10264600",22673706,"OAK C NR MOJAVE CA",1989,0,0,0,0,"Wet",0.0505050505050505,6,396
"175","10264600",22673706,"OAK C NR MOJAVE CA",1990,0,0,0,0,"Wet",0.0505050505050505,6,396
"176","10264600",22673706,"OAK C NR MOJAVE CA",1991,0,0,0,0,"Wet",0.0505050505050505,6,396
"177","10264600",22673706,"OAK C NR MOJAVE CA",1992,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"178","10264600",22673706,"OAK C NR MOJAVE CA",1993,0,0,0,0.5,"Wet",0.0505050505050505,6,396
"179","10264600",22673706,"OAK C NR MOJAVE CA",1994,0,0,0,0,"Wet",0.0505050505050505,6,396
"180","10264600",22673706,"OAK C NR MOJAVE CA",1995,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"181","10264600",22673706,"OAK C NR MOJAVE CA",1996,0,0,0,0,"Wet",0.0505050505050505,6,396
"182","10264600",22673706,"OAK C NR MOJAVE CA",1997,0,0,0,0,"Wet",0.0505050505050505,6,396
"183","10264600",22673706,"OAK C NR MOJAVE CA",1998,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"184","10264600",22673706,"OAK C NR MOJAVE CA",1999,0,0,0,0,"Wet",0.0505050505050505,6,396
"185","10264600",22673706,"OAK C NR MOJAVE CA",2000,0,0,0,0,"Wet",0.0505050505050505,6,396
"186","10264600",22673706,"OAK C NR MOJAVE CA",2001,0,0,0,0,"Wet",0.0505050505050505,6,396
"187","10264600",22673706,"OAK C NR MOJAVE CA",2002,0,0,0,0,"Wet",0.0505050505050505,6,396
"188","10264600",22673706,"OAK C NR MOJAVE CA",2003,0,0,0,0,"Wet",0.0505050505050505,6,396
"189","10264600",22673706,"OAK C NR MOJAVE CA",2004,0,0,0,0,"Wet",0.0505050505050505,6,396
"190","10264600",22673706,"OAK C NR MOJAVE CA",2005,0,0,0,0.666666666666667,"Wet",0.0505050505050505,6,396
"191","10264600",22673706,"OAK C NR MOJAVE CA",2006,0,0,0,0,"Wet",0.0505050505050505,6,396
"192","10264600",22673706,"OAK C NR MOJAVE CA",2007,0,0,0,0,"Wet",0.0505050505050505,6,396
"193","10264600",22673706,"OAK C NR MOJAVE CA",2008,0,0,0,0.166666666666667,"Wet",0.0505050505050505,6,396
"194","10264600",22673706,"OAK C NR MOJAVE CA",2009,0,0,0,0,"Wet",0.0505050505050505,6,396
"195","10264600",22673706,"OAK C NR MOJAVE CA",2010,0,0,0,0,"Wet",0.0505050505050505,6,396
"196","10264600",22673706,"OAK C NR MOJAVE CA",2011,0,0,0,0,"Wet",0.0505050505050505,6,396
"197","10264600",22673706,"OAK C NR MOJAVE CA",2012,0,0,0,0,"Wet",0.0505050505050505,6,396
"198","10264600",22673706,"OAK C NR MOJAVE CA",2013,0,0,0,0,"Wet",0.0505050505050505,6,396
"199","10264600",22673706,"OAK C NR MOJAVE CA",2014,0,0,0,0,"Wet",0.0505050505050505,6,396
"200","10264600",22673706,"OAK C NR MOJAVE CA",2015,0,0,0,0,"Wet",0.0505050505050505,6,396
"201","10264600",22673706,"OAK C NR MOJAVE CA",2016,0,0,0,0,"Wet",0.0505050505050505,3,396
"202","10255810",22595619,"BORREGO PALM C NR BORREGO SPRINGS CA",1950,0,1,1,1,"Wet",1.85353535353535,3,396
