"","USGS_GAGE","COMID","STATION_NA","Water_Year","ONEsdabove","ONEsdbelow","TWOsdabove","TWOsdbelow","Mean_Annual_Flow","WYT","POR_mean_annual_flow","Count_water_months","Count_monthlyavg"
"32","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1981,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,6.91666666666667,"Wet",16.3623737373737,12,792
"33","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1982,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,15.4166666666667,"Wet",16.3623737373737,12,792
"34","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1983,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,53.9166666666667,NA,16.3623737373737,12,792
"35","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1984,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,8.91666666666667,"Wet",16.3623737373737,12,792
"36","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1985,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,7.5,"Wet",16.3623737373737,12,792
"37","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1986,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,17.8333333333333,"Wet",16.3623737373737,12,792
"38","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1987,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,5,"Wet",16.3623737373737,12,792
"39","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1988,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,14.8333333333333,"Wet",16.3623737373737,12,792
"40","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1989,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,6.66666666666667,"Wet",16.3623737373737,12,792
"41","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1990,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,4.08333333333333,"Wet",16.3623737373737,12,792
"42","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1991,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,10.5833333333333,"Wet",16.3623737373737,12,792
"43","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1992,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,26.3333333333333,"Wet",16.3623737373737,12,792
"44","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1993,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,67.9166666666667,NA,16.3623737373737,12,792
"45","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1994,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,7.66666666666667,"Wet",16.3623737373737,12,792
"46","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1995,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,37.9166666666667,"Wet",16.3623737373737,12,792
"47","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1996,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,10.0833333333333,"Wet",16.3623737373737,12,792
"48","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1997,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,9.25,"Wet",16.3623737373737,12,792
"49","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1998,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,35.3333333333333,"Wet",16.3623737373737,12,792
"50","10263500",22684930,"BIG ROCK C NR VALYERMO CA",1999,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,6.91666666666667,"Wet",16.3623737373737,12,792
"51","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2000,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,7.83333333333333,"Wet",16.3623737373737,12,792
"52","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2001,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,11.3333333333333,"Wet",16.3623737373737,12,792
"53","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2002,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,3.16666666666667,"Wet",16.3623737373737,12,792
"54","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2003,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,12.9166666666667,"Wet",16.3623737373737,12,792
"55","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2004,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,6.5,"Wet",16.3623737373737,12,792
"56","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2005,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,63.1666666666667,NA,16.3623737373737,12,792
"57","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2006,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,13.75,"Wet",16.3623737373737,12,792
"58","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2007,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,3.33333333333333,"Wet",16.3623737373737,12,792
"59","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2008,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,8.83333333333333,"Wet",16.3623737373737,12,792
"60","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2009,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,6.5,"Wet",16.3623737373737,12,792
"61","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2010,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,15.1666666666667,"Wet",16.3623737373737,12,792
"62","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2011,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,26.5833333333333,"Wet",16.3623737373737,12,792
"63","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2012,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,4.5,"Wet",16.3623737373737,12,792
"64","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2013,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,2.66666666666667,"Wet",16.3623737373737,12,792
"65","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2014,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,3.08333333333333,"Wet",16.3623737373737,12,792
"66","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2015,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,3.75,"Wet",16.3623737373737,12,792
"67","10263500",22684930,"BIG ROCK C NR VALYERMO CA",2016,46.4805774204294,-13.7558299456819,76.5987811034851,-43.8740336287376,3.33333333333333,"Wet",16.3623737373737,3,792
"68","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1950,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,6.83333333333333,"Wet",21.2600619195046,6,646
"69","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1951,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,2,"Wet",21.2600619195046,7,646
"70","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1952,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,36,"Wet",21.2600619195046,10,646
"71","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1953,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,6.22222222222222,"Wet",21.2600619195046,9,646
"72","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1954,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,13.1,"Wet",21.2600619195046,10,646
"73","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1955,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,10.4444444444444,"Wet",21.2600619195046,9,646
"74","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1956,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,8.77777777777778,"Wet",21.2600619195046,9,646
"75","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1957,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,9.375,"Wet",21.2600619195046,8,646
"76","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1958,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,38.5,"Wet",21.2600619195046,12,646
"77","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1959,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.55555555555556,"Wet",21.2600619195046,9,646
"78","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1960,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,4.66666666666667,"Wet",21.2600619195046,6,646
"79","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1961,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,3.28571428571429,"Wet",21.2600619195046,7,646
"80","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1962,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,32,"Wet",21.2600619195046,9,646
"81","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1963,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,4.44444444444444,"Wet",21.2600619195046,9,646
"82","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1964,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,5,"Wet",21.2600619195046,9,646
"83","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1965,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.9,"Wet",21.2600619195046,10,646
"84","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1966,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,46,"Wet",21.2600619195046,9,646
"85","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1967,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,33.4545454545455,"Wet",21.2600619195046,11,646
"86","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1968,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,12,"Wet",21.2600619195046,10,646
"87","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1969,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,77.3636363636364,NA,21.2600619195046,11,646
"88","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1970,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,11.8888888888889,"Wet",21.2600619195046,9,646
"89","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1971,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,13.4444444444444,"Wet",21.2600619195046,9,646
"90","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1972,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,9.25,"Wet",21.2600619195046,8,646
"91","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1973,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,21.2,"Wet",21.2600619195046,10,646
"92","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1974,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,14.25,"Wet",21.2600619195046,8,646
"93","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1975,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,9.77777777777778,"Wet",21.2600619195046,9,646
"94","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1976,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,9.44444444444444,"Wet",21.2600619195046,9,646
"95","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1977,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.54545454545455,"Wet",21.2600619195046,11,646
"96","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1978,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,107.727272727273,NA,21.2600619195046,11,646
"97","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1979,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,24,"Wet",21.2600619195046,12,646
"98","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1980,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,54.75,"Wet",21.2600619195046,12,646
"99","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1981,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.11111111111111,"Wet",21.2600619195046,9,646
"100","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1982,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,14.6363636363636,"Wet",21.2600619195046,11,646
"101","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1983,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,58.5833333333333,"Wet",21.2600619195046,12,646
"102","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1984,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,8.18181818181818,"Wet",21.2600619195046,11,646
"103","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1985,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,12,"Wet",21.2600619195046,8,646
"104","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1986,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,16.0909090909091,"Wet",21.2600619195046,11,646
"105","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1987,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,3.33333333333333,"Wet",21.2600619195046,9,646
"106","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1988,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,11.6363636363636,"Wet",21.2600619195046,11,646
"107","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1989,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,6.33333333333333,"Wet",21.2600619195046,9,646
"108","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1990,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,5.375,"Wet",21.2600619195046,8,646
"109","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1991,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,14.8,"Wet",21.2600619195046,10,646
"110","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1992,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,29.4166666666667,"Wet",21.2600619195046,12,646
"111","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1993,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,79.0833333333333,NA,21.2600619195046,12,646
"112","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1994,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.55555555555556,"Wet",21.2600619195046,9,646
"113","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1995,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,39.3636363636364,"Wet",21.2600619195046,11,646
"114","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1996,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,9.72727272727273,"Wet",21.2600619195046,11,646
"115","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1997,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,13.6666666666667,"Wet",21.2600619195046,12,646
"116","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1998,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,46.4166666666667,"Wet",21.2600619195046,12,646
"117","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",1999,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.63636363636364,"Wet",21.2600619195046,11,646
"118","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2000,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,16.0909090909091,"Wet",21.2600619195046,11,646
"119","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2001,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,20.5,"Wet",21.2600619195046,12,646
"120","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2002,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,2.75,"Wet",21.2600619195046,8,646
"121","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2003,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,20.9090909090909,"Wet",21.2600619195046,11,646
"122","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2004,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.88888888888889,"Wet",21.2600619195046,9,646
"123","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2005,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,84.75,NA,21.2600619195046,12,646
"124","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2006,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,12.0833333333333,"Wet",21.2600619195046,12,646
"125","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2007,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,2.625,"Wet",21.2600619195046,8,646
"126","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2008,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,11.9,"Wet",21.2600619195046,10,646
"127","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2009,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,7.88888888888889,"Wet",21.2600619195046,9,646
"128","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2010,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,15.6363636363636,"Wet",21.2600619195046,11,646
"129","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2011,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,23.2727272727273,"Wet",21.2600619195046,11,646
"130","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2012,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,4.11111111111111,"Wet",21.2600619195046,9,646
"131","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2013,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,3,"Wet",21.2600619195046,7,646
"132","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2014,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,4.14285714285714,"Wet",21.2600619195046,7,646
"133","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2015,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,3.5,"Wet",21.2600619195046,10,646
"134","10264000",22681934,"LITTLE ROCK C AB LTTLE ROCK RES NR LITTLEROCK CA",2016,66.7662810974602,-24.2461572584509,112.272500275416,-69.7523764364065,1.5,"Wet",21.2600619195046,2,646
"135","10264600",22673706,"OAK C NR MOJAVE CA",1962,1.32684623201894,0.811084802463816,1.58472694679651,0.553204087686252,1,"Wet",1.06896551724138,1,29
"136","10264600",22673706,"OAK C NR MOJAVE CA",1969,1.32684623201894,0.811084802463816,1.58472694679651,0.553204087686252,1,"Wet",1.06896551724138,2,29
"137","10264600",22673706,"OAK C NR MOJAVE CA",1971,1.32684623201894,0.811084802463816,1.58472694679651,0.553204087686252,1,"Wet",1.06896551724138,1,29
"138","10264600",22673706,"OAK C NR MOJAVE CA",1978,1.32684623201894,0.811084802463816,1.58472694679651,0.553204087686252,1,"Wet",1.06896551724138,5,29
"139","10264600",22673706,"OAK C NR MOJAVE CA",1980,1.32684623201894,0.811084802463816,1.58472694679651,0.553204087686252,1,"Wet",1.06896551724138,1,29
